time,tug_x,tug_y,tug_yaw,ac_x,ac_y,ac_yaw
54.76,-682.3804,-685.3547,0.0075,-680.2059,-693.8622,1.821
54.8,-682.4404,-685.3551,0.0061,-680.2095,-693.8481,1.8277
54.84,-682.5003,-685.3555,0.0047,-680.2134,-693.8335,1.8343
54.88,-682.5603,-685.3558,0.0033,-680.2175,-693.8185,1.8409
54.92,-682.6203,-685.356,0.0019,-680.2218,-693.8031,1.8475
54.96,-682.6803,-685.3561,0.0005,-680.2263,-693.7872,1.854
55.0,-682.7403,-685.3561,-0.0009,-680.231,-693.771,1.8606
55.04,-682.8003,-685.3561,-0.0023,-680.236,-693.7543,1.8671
55.08,-682.8603,-685.356,-0.0036,-680.2413,-693.7373,1.8737
55.12,-682.9203,-685.3557,-0.005,-680.2467,-693.7198,1.8802
55.16,-682.9803,-685.3554,-0.0064,-680.2525,-693.702,1.8867
55.2,-683.0403,-685.3551,-0.0078,-680.2585,-693.6837,1.8932
55.24,-683.1003,-685.3546,-0.0092,-680.2647,-693.6651,1.8996
55.28,-683.1603,-685.354,-0.0106,-680.2712,-693.6461,1.9061
55.32,-683.2203,-685.3534,-0.012,-680.278,-693.6268,1.9125
55.36,-683.2803,-685.3527,-0.0134,-680.285,-693.607,1.9189
55.4,-683.3403,-685.3519,-0.0148,-680.2924,-693.5869,1.9253
55.44,-683.4003,-685.351,-0.0162,-680.3,-693.5664,1.9317
55.48,-683.4603,-685.35,-0.0176,-680.3079,-693.5456,1.938
55.52,-683.5203,-685.3489,-0.019,-680.3161,-693.5244,1.9443
55.56,-683.5803,-685.3478,-0.0204,-680.3245,-693.5029,1.9506
55.6,-683.6403,-685.3466,-0.0218,-680.3333,-693.4811,1.9569
55.64,-683.7003,-685.3453,-0.0232,-680.3424,-693.4589,1.9632
55.68,-683.7603,-685.3439,-0.0246,-680.3517,-693.4363,1.9694
55.72,-683.8202,-685.3424,-0.026,-680.3614,-693.4135,1.9757
55.76,-683.8802,-685.3408,-0.0274,-680.3713,-693.3903,1.9819
55.8,-683.9402,-685.3392,-0.0288,-680.3816,-693.3668,1.9881
55.84,-684.0002,-685.3375,-0.0302,-680.3922,-693.343,1.9942
55.88,-684.0601,-685.3356,-0.0316,-680.4031,-693.3189,2.0004
55.92,-684.1201,-685.3337,-0.033,-680.4143,-693.2945,2.0065
55.96,-684.1801,-685.3318,-0.0344,-680.4259,-693.2698,2.0126
56.0,-684.24,-685.3297,-0.0358,-680.4378,-693.2448,2.0186
56.04,-684.3,-685.3275,-0.0372,-680.4499,-693.2195,2.0247
56.08,-684.36,-685.3253,-0.0386,-680.4625,-693.194,2.0307
56.12,-684.4199,-685.323,-0.04,-680.4753,-693.1681,2.0367
56.16,-684.4799,-685.3206,-0.0414,-680.4885,-693.142,2.0427
56.2,-684.5398,-685.3181,-0.0428,-680.502,-693.1157,2.0486
56.24,-684.5998,-685.3155,-0.0442,-680.5158,-693.089,2.0545
56.28,-684.6597,-685.3129,-0.0456,-680.53,-693.0622,2.0604
56.32,-684.7196,-685.3102,-0.047,-680.5445,-693.035,2.0663
56.36,-684.7796,-685.3073,-0.0484,-680.5593,-693.0077,2.0722
56.4,-684.8395,-685.3044,-0.0498,-680.5745,-692.9801,2.078
56.44,-684.8994,-685.3015,-0.0512,-680.59,-692.9523,2.0838
56.48,-684.9593,-685.2984,-0.0526,-680.6058,-692.9242,2.0895
56.52,-685.0193,-685.2952,-0.054,-680.622,-692.8959,2.0953
56.56,-685.0792,-685.292,-0.0554,-680.6386,-692.8674,2.101
56.6,-685.1391,-685.2887,-0.0568,-680.6555,-692.8387,2.1067
56.64,-685.199,-685.2853,-0.0582,-680.6727,-692.8098,2.1123
56.68,-685.2589,-685.2818,-0.0596,-680.6903,-692.7807,2.118
56.72,-685.3188,-685.2782,-0.061,-680.7082,-692.7514,2.1236
56.76,-685.3787,-685.2745,-0.0624,-680.7264,-692.7219,2.1292
56.8,-685.4386,-685.2708,-0.0638,-680.745,-692.6922,2.1347
56.84,-685.4984,-685.267,-0.0652,-680.764,-692.6623,2.1402
56.88,-685.5583,-685.2631,-0.0666,-680.7833,-692.6323,2.1457
56.92,-685.6182,-685.2591,-0.068,-680.8029,-692.6021,2.1512
56.96,-685.678,-685.255,-0.0694,-680.8229,-692.5717,2.1567
57.0,-685.7379,-685.2508,-0.0708,-680.8432,-692.5411,2.1621
57.04,-685.7977,-685.2466,-0.0722,-680.8639,-692.5104,2.1674
57.08,-685.8576,-685.2423,-0.0736,-680.8849,-692.4796,2.1728
57.12,-685.9174,-685.2379,-0.075,-680.9063,-692.4486,2.1781
57.16,-685.9773,-685.2334,-0.0764,-680.928,-692.4174,2.1834
57.2,-686.0371,-685.2288,-0.0778,-680.95,-692.3862,2.1887
57.24,-686.0969,-685.2241,-0.0792,-680.9724,-692.3548,2.1939
57.28,-686.1567,-685.2194,-0.0806,-680.9952,-692.3232,2.1991
57.32,-686.2165,-685.2146,-0.082,-681.0182,-692.2915,2.2043
57.36,-686.2763,-685.2096,-0.0834,-681.0417,-692.2598,2.2095
57.4,-686.3361,-685.2046,-0.0848,-681.0654,-692.2279,2.2146
57.44,-686.3959,-685.1996,-0.0862,-681.0895,-692.1959,2.2197
57.48,-686.4557,-685.1944,-0.0876,-681.1139,-692.1637,2.2248
57.52,-686.5154,-685.1892,-0.089,-681.1387,-692.1315,2.2298
57.56,-686.5752,-685.1838,-0.0904,-681.1638,-692.0992,2.2348
57.6,-686.635,-685.1784,-0.0918,-681.1892,-692.0668,2.2398
57.64,-686.6947,-685.1729,-0.0932,-681.215,-692.0343,2.2447
57.68,-686.7544,-685.1673,-0.0946,-681.2411,-692.0017,2.2496
57.72,-686.8142,-685.1617,-0.096,-681.2675,-691.9691,2.2545
57.76,-686.8739,-685.1559,-0.0974,-681.2943,-691.9363,2.2593
57.8,-686.9336,-685.1501,-0.0987,-681.3214,-691.9035,2.2642
57.84,-686.9933,-685.1442,-0.1001,-681.3488,-691.8706,2.269
57.88,-687.053,-685.1382,-0.1015,-681.3765,-691.8377,2.2737
57.92,-687.1127,-685.1321,-0.1029,-681.4046,-691.8046,2.2785
57.96,-687.1724,-685.1259,-0.1043,-681.4329,-691.7716,2.2832
58.0,-687.2321,-685.1197,-0.1057,-681.4616,-691.7384,2.2878
58.04,-687.2917,-685.1133,-0.1071,-681.4906,-691.7052,2.2925
58.08,-687.3514,-685.1069,-0.1085,-681.52,-691.672,2.2971
58.12,-687.411,-685.1004,-0.1099,-681.5496,-691.6387,2.3017
58.16,-687.4707,-685.0938,-0.1113,-681.5796,-691.6054,2.3062
58.2,-687.5303,-685.0872,-0.1127,-681.6098,-691.5721,2.3107
58.24,-687.5899,-685.0804,-0.1141,-681.6404,-691.5387,2.3152
58.28,-687.6495,-685.0736,-0.1155,-681.6713,-691.5053,2.3197
58.32,-687.7091,-685.0667,-0.1169,-681.7024,-691.4718,2.3241
58.36,-687.7687,-685.0597,-0.1183,-681.7339,-691.4383,2.3285
58.4,-687.8283,-685.0526,-0.1197,-681.7657,-691.4048,2.3329
58.44,-687.8879,-685.0454,-0.1211,-681.7978,-691.3713,2.3372
58.48,-687.9474,-685.0382,-0.1225,-681.8302,-691.3378,2.3415
58.52,-688.007,-685.0308,-0.1239,-681.8628,-691.3042,2.3458
58.56,-688.0665,-685.0234,-0.1253,-681.8958,-691.2707,2.35
58.6,-688.126,-685.0159,-0.1267,-681.929,-691.2371,2.3542
58.64,-688.1856,-685.0083,-0.1281,-681.9626,-691.2035,2.3584
58.68,-688.2451,-685.0007,-0.1295,-681.9964,-691.17,2.3626
58.72,-688.3046,-684.9929,-0.1309,-682.0305,-691.1364,2.3667
58.76,-688.3641,-684.9851,-0.1323,-682.0649,-691.1028,2.3708
58.8,-688.4235,-684.9772,-0.1337,-682.0995,-691.0692,2.3749
58.84,-688.483,-684.9692,-0.1351,-682.1345,-691.0357,2.3789
58.88,-688.5425,-684.9611,-0.1365,-682.1697,-691.0021,2.3829
58.92,-688.6019,-684.9529,-0.1379,-682.2052,-690.9686,2.3869
58.96,-688.6613,-684.9447,-0.1393,-682.2409,-690.935,2.3908
59.0,-688.7207,-684.9364,-0.1407,-682.2769,-690.9015,2.3947
59.04,-688.7802,-684.9279,-0.1421,-682.3132,-690.868,2.3986
59.08,-688.8395,-684.9194,-0.1435,-682.3498,-690.8346,2.4025
59.12,-688.8989,-684.9109,-0.1449,-682.3866,-690.8011,2.4063
59.16,-688.9583,-684.9022,-0.1463,-682.4236,-690.7677,2.4101
59.2,-689.0177,-684.8935,-0.1477,-682.4609,-690.7343,2.4139
59.24,-689.077,-684.8846,-0.1491,-682.4985,-690.7009,2.4176
59.28,-689.1363,-684.8757,-0.1505,-682.5363,-690.6676,2.4213
59.32,-689.1957,-684.8667,-0.1519,-682.5744,-690.6343,2.425
59.36,-689.255,-684.8576,-0.1533,-682.6127,-690.601,2.4286
59.4,-689.3143,-684.8485,-0.1547,-682.6513,-690.5678,2.4323
59.44,-689.3736,-684.8392,-0.1561,-682.69,-690.5346,2.4359
59.48,-689.4328,-684.8299,-0.1575,-682.7291,-690.5014,2.4394
59.52,-689.4921,-684.8205,-0.1589,-682.7683,-690.4683,2.4429
59.56,-689.5513,-684.811,-0.1603,-682.8078,-690.4352,2.4465
59.6,-689.6106,-684.8014,-0.1617,-682.8476,-690.4021,2.4499
59.64,-689.6698,-684.7918,-0.1631,-682.8875,-690.3691,2.4534
59.68,-689.729,-684.782,-0.1645,-682.9277,-690.3362,2.4568
59.72,-689.7882,-684.7722,-0.1659,-682.9681,-690.3033,2.4602
59.76,-689.8473,-684.7623,-0.1673,-683.0088,-690.2704,2.4635
59.8,-689.9065,-684.7523,-0.1687,-683.0496,-690.2376,2.4669
59.84,-689.9657,-684.7422,-0.1701,-683.0907,-690.2049,2.4702
59.88,-690.0248,-684.7321,-0.1715,-683.1319,-690.1722,2.4734
59.92,-690.0839,-684.7218,-0.1729,-683.1734,-690.1395,2.4767
59.96,-690.143,-684.7115,-0.1743,-683.2151,-690.1069,2.4799
60.0,-690.2021,-684.7011,-0.1757,-683.257,-690.0744,2.4831
60.04,-690.2612,-684.6906,-0.1771,-683.2991,-690.0419,2.4863
60.08,-690.3202,-684.6801,-0.1785,-683.3415,-690.0095,2.4894
60.12,-690.3793,-684.6694,-0.1799,-683.384,-689.9771,2.4925
60.16,-690.4383,-684.6587,-0.1813,-683.4267,-689.9448,2.4956
60.2,-690.4973,-684.6479,-0.1827,-683.4696,-689.9125,2.4987
60.24,-690.5563,-684.637,-0.1841,-683.5127,-689.8803,2.5017
60.28,-690.6153,-684.626,-0.1855,-683.556,-689.8482,2.5047
60.32,-690.6743,-684.6149,-0.1869,-683.5995,-689.8161,2.5076
60.36,-690.7333,-684.6038,-0.1883,-683.6431,-689.7841,2.5106
60.4,-690.7922,-684.5925,-0.1897,-683.687,-689.7522,2.5135
60.44,-690.8511,-684.5812,-0.1911,-683.731,-689.7203,2.5164
60.48,-690.91,-684.5698,-0.1925,-683.7752,-689.6885,2.5193
60.52,-690.9689,-684.5584,-0.1939,-683.8196,-689.6567,2.5221
60.56,-691.0278,-684.5468,-0.1952,-683.8642,-689.625,2.5249
60.6,-691.0867,-684.5352,-0.1966,-683.9089,-689.5934,2.5277
60.64,-691.1455,-684.5234,-0.198,-683.9538,-689.5619,2.5305
60.68,-691.2043,-684.5116,-0.1994,-683.9989,-689.5304,2.5332
60.72,-691.2631,-684.4997,-0.2008,-684.0441,-689.499,2.5359
60.76,-691.3219,-684.4878,-0.2022,-684.0896,-689.4676,2.5386
60.8,-691.3807,-684.4757,-0.2036,-684.1351,-689.4363,2.5413
60.84,-691.4395,-684.4636,-0.205,-684.1809,-689.4051,2.5439
60.88,-691.4982,-684.4514,-0.2064,-684.2268,-689.374,2.5465
60.92,-691.5569,-684.4391,-0.2078,-684.2728,-689.3429,2.5491
60.96,-691.6156,-684.4267,-0.2092,-684.319,-689.3119,2.5516
61.0,-691.6743,-684.4142,-0.2106,-684.3654,-689.2809,2.5542
61.04,-691.733,-684.4017,-0.212,-684.4119,-689.25,2.5567
61.08,-691.7917,-684.3891,-0.2134,-684.4585,-689.2192,2.5591
61.12,-691.8503,-684.3763,-0.2148,-684.5053,-689.1885,2.5616
61.16,-691.9089,-684.3636,-0.2162,-684.5523,-689.1579,2.564
61.2,-691.9675,-684.3507,-0.2176,-684.5993,-689.1273,2.5664
61.24,-692.0261,-684.3377,-0.219,-684.6466,-689.0967,2.5688
61.28,-692.0847,-684.3247,-0.2204,-684.6939,-689.0663,2.5712
61.32,-692.1432,-684.3116,-0.2218,-684.7414,-689.0359,2.5735
61.36,-692.2018,-684.2984,-0.2232,-684.7891,-689.0056,2.5758
61.4,-692.2603,-684.2851,-0.2246,-684.8368,-688.9754,2.5781
61.44,-692.3188,-684.2717,-0.226,-684.8847,-688.9452,2.5804
61.48,-692.3772,-684.2583,-0.2274,-684.9328,-688.9151,2.5826
61.52,-692.4357,-684.2448,-0.2288,-684.9809,-688.8851,2.5848
61.56,-692.4941,-684.2311,-0.2302,-685.0292,-688.8551,2.587
61.6,-692.5525,-684.2175,-0.2316,-685.0776,-688.8252,2.5892
61.64,-692.6109,-684.2037,-0.233,-685.1261,-688.7954,2.5913
61.68,-692.6693,-684.1898,-0.2344,-685.1748,-688.7656,2.5934
61.72,-692.7277,-684.1759,-0.2358,-685.2236,-688.7359,2.5955
61.76,-692.786,-684.1619,-0.2372,-685.2724,-688.7063,2.5976
61.8,-692.8443,-684.1478,-0.2386,-685.3214,-688.6768,2.5997
61.84,-692.9026,-684.1336,-0.24,-685.3706,-688.6473,2.6017
61.88,-692.9609,-684.1193,-0.2414,-685.4198,-688.6179,2.6037
61.92,-693.0192,-684.105,-0.2428,-685.4691,-688.5886,2.6057
61.96,-693.0774,-684.0906,-0.2442,-685.5186,-688.5593,2.6077
62.0,-693.1356,-684.0761,-0.2456,-685.5681,-688.5301,2.6096
62.04,-693.1938,-684.0615,-0.247,-685.6178,-688.501,2.6115
62.08,-693.252,-684.0468,-0.2484,-685.6675,-688.4719,2.6134
62.12,-693.3102,-684.032,-0.2498,-685.7174,-688.4429,2.6153
62.16,-693.3683,-684.0172,-0.2512,-685.7674,-688.414,2.6172
62.2,-693.4264,-684.0023,-0.2526,-685.8174,-688.3851,2.619
62.24,-693.4845,-683.9873,-0.254,-685.8676,-688.3563,2.6208
62.28,-693.5426,-683.9722,-0.2554,-685.9178,-688.3276,2.6226
62.32,-693.6007,-683.9571,-0.2568,-685.9682,-688.2989,2.6244
62.36,-693.6587,-683.9418,-0.2582,-686.0186,-688.2703,2.6261
62.4,-693.7167,-683.9265,-0.2596,-686.0692,-688.2418,2.6279
62.44,-693.7747,-683.9111,-0.261,-686.1198,-688.2133,2.6296
62.48,-693.8327,-683.8956,-0.2624,-686.1705,-688.1849,2.6313
62.52,-693.8906,-683.8801,-0.2638,-686.2213,-688.1565,2.6329
62.56,-693.9485,-683.8644,-0.2652,-686.2722,-688.1282,2.6346
62.6,-694.0064,-683.8487,-0.2666,-686.3232,-688.1,2.6362
62.64,-694.0643,-683.8329,-0.268,-686.3743,-688.0719,2.6378
62.68,-694.1222,-683.817,-0.2694,-686.4254,-688.0438,2.6394
62.72,-694.18,-683.801,-0.2708,-686.4766,-688.0157,2.641
62.76,-694.2378,-683.785,-0.2722,-686.5279,-687.9878,2.6425
62.8,-694.2956,-683.7689,-0.2736,-686.5793,-687.9598,2.644
62.84,-694.3534,-683.7527,-0.275,-686.6308,-687.932,2.6455
62.88,-694.4111,-683.7364,-0.2764,-686.6823,-687.9042,2.647
62.92,-694.4689,-683.72,-0.2778,-686.7339,-687.8765,2.6485
62.96,-694.5266,-683.7035,-0.2792,-686.7856,-687.8488,2.65
63.0,-694.5842,-683.687,-0.2806,-686.8373,-687.8212,2.6514
63.04,-694.6419,-683.6704,-0.282,-686.8891,-687.7936,2.6528
63.08,-694.6995,-683.6537,-0.2834,-686.941,-687.7661,2.6542
63.12,-694.7571,-683.6369,-0.2848,-686.993,-687.7387,2.6556
63.16,-694.8147,-683.6201,-0.2862,-687.045,-687.7113,2.6569
63.2,-694.8723,-683.6031,-0.2876,-687.0971,-687.6839,2.6583
63.24,-694.9298,-683.5861,-0.289,-687.1493,-687.6566,2.6596
63.28,-694.9873,-683.569,-0.2903,-687.2015,-687.6294,2.6609
63.32,-695.0448,-683.5518,-0.2917,-687.2538,-687.6022,2.6622
63.36,-695.1023,-683.5346,-0.2931,-687.3061,-687.5751,2.6634
63.4,-695.1597,-683.5172,-0.2945,-687.3585,-687.5481,2.6647
63.44,-695.2171,-683.4998,-0.2959,-687.411,-687.521,2.6659
63.48,-695.2745,-683.4823,-0.2973,-687.4635,-687.4941,2.6671
63.52,-695.3319,-683.4647,-0.2987,-687.5161,-687.4672,2.6683
63.56,-695.3892,-683.4471,-0.3001,-687.5687,-687.4403,2.6695
63.6,-695.4465,-683.4294,-0.3015,-687.6214,-687.4135,2.6707
63.64,-695.5038,-683.4115,-0.3029,-687.6742,-687.3867,2.6718
63.68,-695.5611,-683.3936,-0.3043,-687.727,-687.36,2.6729
63.72,-695.6183,-683.3757,-0.3057,-687.7798,-687.3333,2.674
63.76,-695.6756,-683.3576,-0.3071,-687.8327,-687.3067,2.6751
63.8,-695.7328,-683.3395,-0.3085,-687.8857,-687.2802,2.6762
63.84,-695.7899,-683.3212,-0.3099,-687.9387,-687.2536,2.6773
63.88,-695.8471,-683.3029,-0.3113,-687.9917,-687.2272,2.6783
63.92,-695.9042,-683.2846,-0.3127,-688.0448,-687.2007,2.6793
63.96,-695.9613,-683.2661,-0.3141,-688.098,-687.1743,2.6803
64.0,-696.0183,-683.2476,-0.3155,-688.1512,-687.148,2.6813
64.04,-696.0754,-683.2289,-0.3169,-688.2044,-687.1217,2.6823
64.08,-696.1324,-683.2102,-0.3183,-688.2577,-687.0954,2.6833
64.12,-696.1894,-683.1915,-0.3197,-688.311,-687.0692,2.6842
64.16,-696.2463,-683.1726,-0.3211,-688.3644,-687.043,2.6851
64.2,-696.3033,-683.1537,-0.3225,-688.4178,-687.0169,2.686
64.24,-696.3602,-683.1346,-0.3239,-688.4712,-686.9908,2.6869
64.28,-696.4171,-683.1156,-0.3253,-688.5247,-686.9648,2.6878
64.32,-696.4739,-683.0964,-0.3267,-688.5782,-686.9388,2.6887
64.36,-696.5307,-683.0771,-0.3281,-688.6318,-686.9128,2.6895
64.4,-696.5875,-683.0578,-0.3295,-688.6854,-686.8869,2.6904
64.44,-696.6443,-683.0384,-0.3309,-688.739,-686.861,2.6912
64.48,-696.701,-683.0189,-0.3323,-688.7927,-686.8351,2.692
64.52,-696.7578,-682.9993,-0.3337,-688.8464,-686.8093,2.6928
64.56,-696.8145,-682.9796,-0.3351,-688.9001,-686.7835,2.6936
64.6,-696.8711,-682.9599,-0.3365,-688.9539,-686.7577,2.6943
64.64,-696.9278,-682.9401,-0.3379,-689.0077,-686.732,2.6951
64.68,-696.9844,-682.9202,-0.3393,-689.0615,-686.7063,2.6958
64.72,-697.0409,-682.9002,-0.3407,-689.1154,-686.6807,2.6965
64.76,-697.0975,-682.8802,-0.3421,-689.1693,-686.6551,2.6972
64.8,-697.154,-682.8601,-0.3435,-689.2232,-686.6295,2.6979
64.84,-697.2105,-682.8399,-0.3449,-689.2772,-686.6039,2.6986
64.88,-697.267,-682.8196,-0.3463,-689.3312,-686.5784,2.6992
64.92,-697.3234,-682.7992,-0.3477,-689.3852,-686.5529,2.6999
64.96,-697.3798,-682.7788,-0.3491,-689.4392,-686.5275,2.7005
65.0,-697.4362,-682.7582,-0.3505,-689.4933,-686.502,2.7011
65.04,-697.4926,-682.7376,-0.3519,-689.5474,-686.4766,2.7017
65.08,-697.5489,-682.717,-0.3533,-689.6015,-686.4513,2.7023
65.12,-697.6052,-682.6962,-0.3547,-689.6556,-686.4259,2.7029
65.16,-697.6614,-682.6754,-0.3561,-689.7098,-686.4006,2.7035
65.2,-697.7177,-682.6545,-0.3575,-689.764,-686.3753,2.704
65.24,-697.7739,-682.6335,-0.3589,-689.8182,-686.35,2.7046
65.28,-697.8301,-682.6124,-0.3603,-689.8724,-686.3248,2.7051
65.32,-697.8862,-682.5912,-0.3617,-689.9267,-686.2996,2.7056
65.36,-697.9423,-682.57,-0.3631,-689.9809,-686.2744,2.7061
65.4,-697.9984,-682.5487,-0.3645,-690.0352,-686.2492,2.7066
65.44,-698.0545,-682.5273,-0.3659,-690.0896,-686.2241,2.7071
65.48,-698.1105,-682.5058,-0.3673,-690.1439,-686.1989,2.7075
65.52,-698.1665,-682.4843,-0.3687,-690.1982,-686.1738,2.708
65.56,-698.2225,-682.4627,-0.3701,-690.2526,-686.1487,2.7084
65.6,-698.2784,-682.441,-0.3715,-690.307,-686.1237,2.7088
65.64,-698.3343,-682.4192,-0.3729,-690.3614,-686.0986,2.7092
65.68,-698.3902,-682.3973,-0.3743,-690.4158,-686.0736,2.7096
65.72,-698.446,-682.3754,-0.3757,-690.4702,-686.0486,2.71
65.76,-698.5019,-682.3534,-0.3771,-690.5247,-686.0236,2.7104
65.8,-698.5576,-682.3313,-0.3785,-690.5791,-685.9987,2.7107
65.84,-698.6134,-682.3091,-0.3799,-690.6336,-685.9737,2.7111
65.88,-698.6691,-682.2869,-0.3813,-690.6881,-685.9488,2.7114
65.92,-698.7248,-682.2646,-0.3827,-690.7426,-685.9239,2.7117
65.96,-698.7805,-682.2422,-0.3841,-690.7971,-685.899,2.7121
66.0,-698.8361,-682.2197,-0.3854,-690.8517,-685.8741,2.7124
66.04,-698.8917,-682.1971,-0.3868,-690.9062,-685.8492,2.7126
66.08,-698.9473,-682.1745,-0.3882,-690.9608,-685.8244,2.7129
66.12,-699.0028,-682.1518,-0.3896,-691.0153,-685.7995,2.7132
66.16,-699.0583,-682.129,-0.391,-691.0699,-685.7747,2.7134
66.2,-699.1138,-682.1061,-0.3924,-691.1245,-685.7499,2.7137
66.24,-699.1692,-682.0832,-0.3938,-691.1791,-685.7251,2.7139
66.28,-699.2246,-682.0601,-0.3952,-691.2337,-685.7003,2.7141
66.32,-699.28,-682.037,-0.3966,-691.2883,-685.6755,2.7144
66.36,-699.3353,-682.0139,-0.398,-691.3429,-685.6507,2.7146
66.4,-699.3906,-681.9906,-0.3994,-691.3975,-685.626,2.7147
66.44,-699.4459,-681.9673,-0.4008,-691.4521,-685.6012,2.7149
66.48,-699.5012,-681.9438,-0.4022,-691.5068,-685.5765,2.7151
66.52,-699.5564,-681.9204,-0.4036,-691.5614,-685.5517,2.7152
66.56,-699.6116,-681.8968,-0.405,-691.6161,-685.527,2.7154
66.6,-699.6667,-681.8732,-0.4064,-691.6707,-685.5023,2.7155
66.64,-699.7218,-681.8494,-0.4078,-691.7254,-685.4775,2.7157
66.68,-699.7769,-681.8256,-0.4092,-691.7801,-685.4528,2.7158
66.72,-699.8319,-681.8018,-0.4106,-691.8347,-685.4281,2.7159
66.76,-699.8869,-681.7778,-0.412,-691.8894,-685.4034,2.716
66.8,-699.9419,-681.7538,-0.4134,-691.9441,-685.3787,2.716
66.84,-699.9969,-681.7297,-0.4148,-691.9988,-685.354,2.7161
66.88,-700.0518,-681.7055,-0.4162,-692.0534,-685.3294,2.7162
66.92,-700.1067,-681.6812,-0.4176,-692.1081,-685.3047,2.7162
66.96,-700.1615,-681.6569,-0.419,-692.1628,-685.28,2.7163
67.0,-700.2163,-681.6325,-0.4204,-692.2175,-685.2553,2.7163
67.04,-700.2711,-681.608,-0.4218,-692.2722,-685.2306,2.7163
67.08,-700.3258,-681.5834,-0.4232,-692.3269,-685.206,2.7164
67.12,-700.3805,-681.5588,-0.4246,-692.3816,-685.1813,2.7164
67.16,-700.4352,-681.5341,-0.426,-692.4363,-685.1566,2.7164
67.2,-700.4898,-681.5093,-0.4274,-692.4909,-685.1319,2.7163
67.24,-700.5444,-681.4844,-0.4288,-692.5456,-685.1073,2.7163
67.28,-700.599,-681.4595,-0.4302,-692.6003,-685.0826,2.7163
67.32,-700.6535,-681.4344,-0.4316,-692.655,-685.0579,2.7162
67.36,-700.708,-681.4093,-0.433,-692.7097,-685.0332,2.7162
67.4,-700.7625,-681.3842,-0.4344,-692.7644,-685.0085,2.7161
67.44,-700.8169,-681.3589,-0.4358,-692.8191,-684.9838,2.7161
67.48,-700.8713,-681.3336,-0.4372,-692.8738,-684.9591,2.716
67.52,-700.9257,-681.3082,-0.4386,-692.9284,-684.9345,2.7159
67.56,-700.98,-681.2827,-0.44,-692.9831,-684.9098,2.7158
67.6,-701.0343,-681.2571,-0.4414,-693.0378,-684.8851,2.7157
67.64,-701.0885,-681.2315,-0.4428,-693.0924,-684.8603,2.7156
67.68,-701.1428,-681.2058,-0.4442,-693.1471,-684.8356,2.7154
67.72,-701.1969,-681.18,-0.4456,-693.2018,-684.8109,2.7153
67.76,-701.2511,-681.1542,-0.447,-693.2564,-684.7862,2.7152
67.8,-701.3052,-681.1282,-0.4484,-693.3111,-684.7614,2.715
67.84,-701.3592,-681.1022,-0.4498,-693.3657,-684.7367,2.7149
67.88,-701.4133,-681.0761,-0.4512,-693.4204,-684.7119,2.7147
67.92,-701.4673,-681.05,-0.4526,-693.475,-684.6872,2.7145
67.96,-701.5212,-681.0237,-0.454,-693.5296,-684.6624,2.7143
68.0,-701.5752,-680.9974,-0.4554,-693.5842,-684.6376,2.7141
68.04,-701.629,-680.971,-0.4568,-693.6389,-684.6129,2.7139
68.08,-701.6829,-680.9446,-0.4582,-693.6935,-684.5881,2.7137
68.12,-701.7367,-680.918,-0.4596,-693.7481,-684.5632,2.7135
68.16,-701.7905,-680.8914,-0.461,-693.8027,-684.5384,2.7133
68.2,-701.8442,-680.8647,-0.4624,-693.8572,-684.5136,2.7131
68.24,-701.8979,-680.838,-0.4638,-693.9118,-684.4888,2.7128
68.28,-701.9516,-680.8111,-0.4652,-693.9664,-684.4639,2.7126
68.32,-702.0052,-680.7842,-0.4666,-694.021,-684.439,2.7123
68.36,-702.0588,-680.7572,-0.468,-694.0755,-684.4142,2.712
68.4,-702.1123,-680.7302,-0.4694,-694.1301,-684.3893,2.7118
68.44,-702.1659,-680.703,-0.4708,-694.1846,-684.3644,2.7115
68.48,-702.2193,-680.6758,-0.4722,-694.2391,-684.3394,2.7112
68.52,-702.2728,-680.6485,-0.4736,-694.2936,-684.3145,2.7109
68.56,-702.3262,-680.6212,-0.475,-694.3481,-684.2895,2.7106
68.6,-702.3795,-680.5937,-0.4764,-694.4026,-684.2646,2.7103
68.64,-702.4328,-680.5662,-0.4778,-694.4571,-684.2396,2.71
68.68,-702.4861,-680.5386,-0.4792,-694.5116,-684.2146,2.7097
68.72,-702.5394,-680.511,-0.4806,-694.5661,-684.1896,2.7093
68.76,-702.5926,-680.4832,-0.4819,-694.6205,-684.1646,2.709
68.8,-702.6457,-680.4554,-0.4833,-694.675,-684.1395,2.7086
68.84,-702.6989,-680.4275,-0.4847,-694.7294,-684.1144,2.7083
68.88,-702.7519,-680.3996,-0.4861,-694.7838,-684.0894,2.7079
68.92,-702.805,-680.3715,-0.4875,-694.8382,-684.0643,2.7076
68.96,-702.858,-680.3434,-0.4889,-694.8926,-684.0391,2.7072
69.0,-702.911,-680.3152,-0.4903,-694.947,-684.014,2.7068
69.04,-702.9639,-680.287,-0.4917,-695.0014,-683.9888,2.7064
69.08,-703.0168,-680.2587,-0.4931,-695.0557,-683.9637,2.706
69.12,-703.0696,-680.2303,-0.4945,-695.1101,-683.9385,2.7056
69.16,-703.1225,-680.2018,-0.4959,-695.1644,-683.9132,2.7052
69.2,-703.1752,-680.1732,-0.4973,-695.2187,-683.888,2.7048
69.24,-703.228,-680.1446,-0.4987,-695.273,-683.8627,2.7044
