time,phase,tug_x,tug_y,tug_yaw,ac_x,ac_y,ac_yaw,velocity,steer_angle
51.2,PUSHBACK,-22.7811,34.3093,3.177,-15.1366,30.0774,2.6389,-1.5039,0.0939
51.3,PUSHBACK,-22.6308,34.3142,3.1694,-15.0245,30.0138,2.63,-1.5039,0.0986
51.4,PUSHBACK,-22.4805,34.3178,3.1613,-14.9131,29.9493,2.621,-1.5039,0.1031
51.5,PUSHBACK,-22.3301,34.3203,3.1529,-14.8025,29.8837,2.612,-1.5039,0.1071
51.6,PUSHBACK,-22.1797,34.3215,3.1442,-14.6924,29.8171,2.603,-1.5039,0.1107
51.7,PUSHBACK,-22.0293,34.3214,3.1353,-14.5831,29.7495,2.5939,-1.5039,0.1137
51.8,PUSHBACK,-21.879,34.3199,3.1261,-14.4743,29.6808,2.5849,-1.5039,0.1162
51.9,PUSHBACK,-21.7286,34.317,3.1167,-14.3662,29.6111,2.5758,-1.5039,0.1181
52.0,PUSHBACK,-21.5783,34.3127,3.1072,-14.2588,29.5405,2.5668,-1.5039,0.1194
52.1,PUSHBACK,-21.428,34.3069,3.0976,-14.152,29.4688,2.5577,-1.5039,0.1203
52.2,PUSHBACK,-21.2778,34.2997,3.088,-14.0457,29.3961,2.5487,-1.5039,0.1207
52.3,PUSHBACK,-21.1277,34.2911,3.0783,-13.9402,29.3224,2.5397,-1.5039,0.1207
52.4,PUSHBACK,-20.9776,34.281,3.0686,-13.8352,29.2477,2.5307,-1.5039,0.1204
52.5,PUSHBACK,-20.8277,34.2695,3.059,-13.7309,29.1721,2.5217,-1.5039,0.1198
52.6,PUSHBACK,-20.6778,34.2565,3.0494,-13.6272,29.0955,2.5127,-1.5039,0.119
52.7,PUSHBACK,-20.5281,34.2421,3.0399,-13.5242,29.018,2.5037,-1.5039,0.1181
52.8,PUSHBACK,-20.3786,34.2263,3.0305,-13.4218,28.9395,2.4947,-1.5039,0.1171
52.9,PUSHBACK,-20.2292,34.209,3.0212,-13.3201,28.8601,2.4857,-1.5039,0.1161
53.0,PUSHBACK,-20.08,34.1904,3.0119,-13.2191,28.7797,2.4768,-1.5039,0.1151
53.1,PUSHBACK,-19.9309,34.1704,3.0027,-13.1188,28.6985,2.4678,-1.5039,0.1141
53.2,PUSHBACK,-19.7821,34.149,2.9936,-13.0192,28.6164,2.4588,-1.5039,0.1132
53.3,PUSHBACK,-19.6334,34.1263,2.9846,-12.9204,28.5334,2.4499,-1.5039,0.1124
53.4,PUSHBACK,-19.4849,34.1023,2.9756,-12.8222,28.4495,2.4409,-1.5039,0.1117
53.5,PUSHBACK,-19.3367,34.0769,2.9666,-12.7248,28.3647,2.432,-1.5039,0.1112
53.6,PUSHBACK,-19.1887,34.0502,2.9578,-12.6282,28.2791,2.4231,-1.5039,0.1107
53.7,PUSHBACK,-19.041,34.0222,2.9489,-12.5323,28.1926,2.4141,-1.5039,0.1104
53.8,PUSHBACK,-18.8935,33.9929,2.9401,-12.4372,28.1053,2.4052,-1.5039,0.1102
53.9,PUSHBACK,-18.7462,33.9622,2.9313,-12.3429,28.0171,2.3962,-1.5039,0.1101
54.0,PUSHBACK,-18.5993,33.9303,2.9224,-12.2494,27.9282,2.3873,-1.5039,0.1101
54.1,PUSHBACK,-18.4526,33.8971,2.9136,-12.1567,27.8384,2.3783,-1.5039,0.1101
54.2,PUSHBACK,-18.3062,33.8626,2.9048,-12.0648,27.7477,2.3694,-1.5039,0.1102
54.3,PUSHBACK,-18.1602,33.8268,2.896,-11.9738,27.6563,2.3604,-1.5039,0.1104
54.4,PUSHBACK,-18.0144,33.7897,2.8871,-11.8836,27.564,2.3515,-1.5039,0.1106
54.5,PUSHBACK,-17.869,33.7514,2.8783,-11.7942,27.471,2.3425,-1.5039,0.1108
54.6,PUSHBACK,-17.724,33.7117,2.8694,-11.7056,27.3771,2.3335,-1.5039,0.111
54.7,PUSHBACK,-17.5792,33.6707,2.8605,-11.6179,27.2825,2.3246,-1.5039,0.1112
54.8,PUSHBACK,-17.4349,33.6285,2.8516,-11.5311,27.1871,2.3156,-1.5039,0.1114
54.9,PUSHBACK,-17.291,33.585,2.8427,-11.4451,27.0909,2.3066,-1.5039,0.1116
55.0,PUSHBACK,-17.1474,33.5402,2.8337,-11.36,26.994,2.2977,-1.5039,0.1118
55.1,PUSHBACK,-17.0043,33.4941,2.8248,-11.2758,26.8963,2.2887,-1.5039,0.1119
55.2,PUSHBACK,-16.8615,33.4468,2.8158,-11.1924,26.7978,2.2798,-1.5039,0.112
55.3,PUSHBACK,-16.7192,33.3981,2.8068,-11.11,26.6986,2.2708,-1.5039,0.1122
55.4,PUSHBACK,-16.5774,33.3482,2.7979,-11.0284,26.5987,2.2618,-1.5039,0.1122
55.5,PUSHBACK,-16.436,33.297,2.7889,-10.9477,26.498,2.2529,-1.5039,0.1123
55.6,PUSHBACK,-16.295,33.2445,2.7799,-10.868,26.3966,2.2439,-1.5039,0.1123
55.7,PUSHBACK,-16.1546,33.1908,2.7709,-10.7891,26.2945,2.2349,-1.5039,0.1123
55.8,PUSHBACK,-16.0146,33.1358,2.7619,-10.7112,26.1917,2.226,-1.5039,0.1123
55.9,PUSHBACK,-15.8751,33.0796,2.7529,-10.6342,26.0882,2.217,-1.5039,0.1123
56.0,PUSHBACK,-15.7361,33.0221,2.7439,-10.5581,25.984,2.208,-1.5039,0.1123
56.1,PUSHBACK,-15.5977,32.9634,2.7349,-10.483,25.8791,2.1991,-1.5039,0.1122
56.2,PUSHBACK,-15.4598,32.9034,2.7259,-10.4088,25.7736,2.1901,-1.5039,0.1122
56.3,PUSHBACK,-15.3224,32.8421,2.7169,-10.3355,25.6674,2.1811,-1.5039,0.1121
56.4,PUSHBACK,-15.1856,32.7797,2.708,-10.2632,25.5605,2.1722,-1.5039,0.1121
56.5,PUSHBACK,-15.0494,32.716,2.699,-10.1919,25.453,2.1632,-1.5039,0.1121
56.6,PUSHBACK,-14.9137,32.6511,2.69,-10.1215,25.3449,2.1542,-1.5039,0.112
56.7,PUSHBACK,-14.7787,32.585,2.681,-10.0521,25.2361,2.1453,-1.5039,0.112
56.8,PUSHBACK,-14.6442,32.5177,2.6721,-9.9837,25.1267,2.1363,-1.5039,0.1119
56.9,PUSHBACK,-14.5103,32.4492,2.6631,-9.9162,25.0167,2.1274,-1.5039,0.1119
57.0,PUSHBACK,-14.3771,32.3794,2.6542,-9.8498,24.9061,2.1184,-1.5039,0.1119
57.1,PUSHBACK,-14.2444,32.3085,2.6452,-9.7843,24.795,2.1094,-1.5039,0.1119
57.2,PUSHBACK,-14.1125,32.2364,2.6362,-9.7198,24.6832,2.1005,-1.5039,0.1119
57.3,PUSHBACK,-13.9811,32.1632,2.6273,-9.6564,24.5709,2.0915,-1.5039,0.1119
57.4,PUSHBACK,-13.8505,32.0887,2.6183,-9.5939,24.458,2.0826,-1.5039,0.1118
57.5,PUSHBACK,-13.7205,32.0131,2.6094,-9.5325,24.3445,2.0736,-1.5039,0.1118
57.6,PUSHBACK,-13.5912,31.9363,2.6004,-9.4721,24.2305,2.0646,-1.5039,0.1118
57.7,PUSHBACK,-13.4626,31.8584,2.5915,-9.4127,24.116,2.0557,-1.5039,0.1119
57.8,PUSHBACK,-13.3346,31.7793,2.5825,-9.3543,24.0009,2.0467,-1.5039,0.1119
57.9,PUSHBACK,-13.2074,31.6991,2.5735,-9.297,23.8853,2.0377,-1.5039,0.1119
58.0,PUSHBACK,-13.081,31.6177,2.5646,-9.2407,23.7692,2.0288,-1.5039,0.1119
58.1,PUSHBACK,-12.9552,31.5352,2.5556,-9.1855,23.6526,2.0198,-1.5039,0.1119
58.2,PUSHBACK,-12.8302,31.4516,2.5467,-9.1313,23.5355,2.0109,-1.5039,0.1119
58.3,PUSHBACK,-12.706,31.3669,2.5377,-9.0781,23.418,2.0019,-1.5039,0.1119
58.4,PUSHBACK,-12.5825,31.2811,2.5287,-9.026,23.2999,1.9929,-1.5039,0.1119
58.5,PUSHBACK,-12.4598,31.1941,2.5198,-8.975,23.1814,1.984,-1.5039,0.1119
58.6,PUSHBACK,-12.3379,31.1061,2.5108,-8.925,23.0625,1.975,-1.5039,0.1119
58.7,PUSHBACK,-12.2167,31.017,2.5019,-8.8761,22.9431,1.966,-1.5039,0.1119
58.8,PUSHBACK,-12.0964,30.9268,2.4929,-8.8283,22.8233,1.9571,-1.5039,0.1119
58.9,PUSHBACK,-11.9769,30.8355,2.4839,-8.7815,22.703,1.9481,-1.5039,0.1119
59.0,PUSHBACK,-11.8582,30.7431,2.475,-8.7359,22.5824,1.9392,-1.5039,0.1119
59.1,PUSHBACK,-11.7403,30.6497,2.466,-8.6913,22.4613,1.9302,-1.5039,0.1119
59.2,PUSHBACK,-11.6233,30.5552,2.457,-8.6478,22.3398,1.9212,-1.5039,0.1119
59.3,PUSHBACK,-11.5072,30.4597,2.4481,-8.6053,22.218,1.9123,-1.5039,0.1119
59.4,PUSHBACK,-11.3919,30.3632,2.4391,-8.564,22.0958,1.9033,-1.5039,0.1119
59.5,PUSHBACK,-11.2774,30.2656,2.4302,-8.5238,21.9732,1.8943,-1.5039,0.1119
59.6,PUSHBACK,-11.1639,30.167,2.4212,-8.4847,21.8502,1.8854,-1.5039,0.1119
59.7,PUSHBACK,-11.0512,30.0674,2.4122,-8.4467,21.7269,1.8764,-1.5039,0.1119
59.8,PUSHBACK,-10.9395,29.9668,2.4033,-8.4098,21.6033,1.8675,-1.5039,0.1119
59.9,PUSHBACK,-10.8286,29.8652,2.3943,-8.374,21.4794,1.8585,-1.5039,0.1119
60.0,PUSHBACK,-10.7186,29.7626,2.3853,-8.3393,21.3551,1.8495,-1.5039,0.1119
60.1,PUSHBACK,-10.6096,29.659,2.3764,-8.3057,21.2305,1.8406,-1.5039,0.1119
60.2,PUSHBACK,-10.5015,29.5544,2.3674,-8.2732,21.1057,1.8316,-1.5039,0.1119
60.3,PUSHBACK,-10.3944,29.4489,2.3584,-8.2419,20.9805,1.8226,-1.5039,0.1119
60.4,PUSHBACK,-10.2882,29.3424,2.3495,-8.2117,20.8551,1.8137,-1.5039,0.1119
60.5,PUSHBACK,-10.183,29.235,2.3405,-8.1826,20.7294,1.8047,-1.5039,0.1119
60.6,PUSHBACK,-10.0787,29.1266,2.3316,-8.1546,20.6034,1.7958,-1.5039,0.1119
60.7,PUSHBACK,-9.9754,29.0173,2.3226,-8.1278,20.4772,1.7868,-1.5039,0.1119
60.8,PUSHBACK,-9.8731,28.9071,2.3136,-8.1021,20.3508,1.7778,-1.5039,0.1119
60.9,PUSHBACK,-9.7718,28.796,2.3047,-8.0775,20.2241,1.7689,-1.5039,0.1119
61.0,PUSHBACK,-9.6714,28.6839,2.2957,-8.0541,20.0972,1.7599,-1.5039,0.1119
61.1,PUSHBACK,-9.5721,28.571,2.2867,-8.0318,19.9702,1.7509,-1.5039,0.1119
61.2,PUSHBACK,-9.4738,28.4572,2.2778,-8.0107,19.8429,1.742,-1.5039,0.1119
61.3,PUSHBACK,-9.3766,28.3425,2.2688,-7.9907,19.7154,1.733,-1.5039,0.1119
61.4,PUSHBACK,-9.2803,28.2269,2.2599,-7.9718,19.5878,1.7241,-1.5039,0.1119
61.5,PUSHBACK,-9.1851,28.1105,2.2509,-7.9541,19.46,1.7151,-1.5039,0.1119
61.6,PUSHBACK,-9.091,27.9933,2.2419,-7.9375,19.3321,1.7061,-1.5039,0.1119
61.7,PUSHBACK,-8.9979,27.8752,2.233,-7.9221,19.204,1.6972,-1.5039,0.1119
61.8,PUSHBACK,-8.9058,27.7562,2.224,-7.9078,19.0757,1.6882,-1.5039,0.1119
61.9,PUSHBACK,-8.8149,27.6365,2.215,-7.8947,18.9474,1.6792,-1.5039,0.1119
62.0,PUSHBACK,-8.725,27.5159,2.2061,-7.8827,18.8189,1.6703,-1.5039,0.1119
62.1,PUSHBACK,-8.6362,27.3945,2.1971,-7.8719,18.6904,1.6613,-1.5039,0.1119
62.2,PUSHBACK,-8.5484,27.2724,2.1882,-7.8622,18.5617,1.6524,-1.5039,0.1119
62.3,PUSHBACK,-8.4618,27.1494,2.1792,-7.8537,18.433,1.6434,-1.5039,0.1119
62.4,PUSHBACK,-8.3763,27.0257,2.1702,-7.8463,18.3042,1.6344,-1.5039,0.1119
62.5,PUSHBACK,-8.2919,26.9013,2.1613,-7.8401,18.1753,1.6255,-1.5039,0.1119
62.6,PUSHBACK,-8.2086,26.776,2.1523,-7.835,18.0464,1.6165,-1.5039,0.1119
62.7,PUSHBACK,-8.1265,26.6501,2.1433,-7.8311,17.9174,1.6075,-1.5039,0.1119
62.8,PUSHBACK,-8.0455,26.5234,2.1344,-7.8284,17.7884,1.5986,-1.5039,0.1119
62.9,PUSHBACK,-7.9656,26.396,2.1254,-7.8268,17.6594,1.5896,-1.5039,0.1119
63.0,PUSHBACK,-7.8868,26.2678,2.1165,-7.8264,17.5304,1.5807,-1.5039,0.1119
63.1,PUSHBACK,-7.8092,26.139,2.1075,-7.8271,17.4014,1.5717,-1.5039,0.1119
63.2,PUSHBACK,-7.7328,26.0095,2.0985,-7.829,17.2724,1.5627,-1.5039,0.1119
63.3,PUSHBACK,-7.6576,25.8793,2.0896,-7.832,17.1434,1.5538,-1.5039,0.1119
63.4,PUSHBACK,-7.5835,25.7484,2.0806,-7.8362,17.0144,1.5448,-1.5039,0.1119
63.5,PUSHBACK,-7.5105,25.6169,2.0716,-7.8416,16.8855,1.5358,-1.5039,0.1119
63.6,PUSHBACK,-7.4388,25.4847,2.0627,-7.8481,16.7567,1.5269,-1.5039,0.1119
63.7,PUSHBACK,-7.3683,25.3519,2.0537,-7.8557,16.6279,1.5179,-1.5039,0.1119
63.8,PUSHBACK,-7.2989,25.2185,2.0448,-7.8645,16.4992,1.509,-1.5039,0.1119
63.9,PUSHBACK,-7.2307,25.0844,2.0358,-7.8745,16.3705,1.5,-1.5039,0.1119
64.0,PUSHBACK,-7.1638,24.9498,2.0268,-7.8856,16.242,1.491,-1.5039,0.1119
64.1,PUSHBACK,-7.098,24.8145,2.0179,-7.8979,16.1136,1.4821,-1.5039,0.1119
64.2,PUSHBACK,-7.0335,24.6787,2.0089,-7.9113,15.9852,1.4731,-1.5039,0.1119
64.3,PUSHBACK,-6.9702,24.5423,1.9999,-7.9259,15.857,1.4641,-1.5039,0.1119
64.4,PUSHBACK,-6.9081,24.4053,1.991,-7.9416,15.729,1.4552,-1.5039,0.1119
64.5,PUSHBACK,-6.8473,24.2678,1.982,-7.9585,15.6011,1.4462,-1.5039,0.1119
64.6,PUSHBACK,-6.7876,24.1297,1.9731,-7.9765,15.4733,1.4373,-1.5039,0.1119
64.7,PUSHBACK,-6.7293,23.9911,1.9641,-7.9956,15.3457,1.4283,-1.5039,0.1119
64.8,PUSHBACK,-6.6721,23.852,1.9551,-8.0159,15.2183,1.4193,-1.5039,0.1119
64.9,PUSHBACK,-6.6162,23.7124,1.9462,-8.0374,15.0911,1.4104,-1.5039,0.1119
65.0,PUSHBACK,-6.5616,23.5723,1.9372,-8.0599,14.9641,1.4014,-1.5039,0.1119
65.1,PUSHBACK,-6.5082,23.4317,1.9282,-8.0837,14.8372,1.3924,-1.5039,0.1119
65.2,PUSHBACK,-6.4561,23.2906,1.9193,-8.1085,14.7106,1.3835,-1.5039,0.1119
65.3,PUSHBACK,-6.4053,23.1491,1.9103,-8.1345,14.5843,1.3745,-1.5039,0.1119
65.4,PUSHBACK,-6.3557,23.0071,1.9014,-8.1616,14.4581,1.3656,-1.5039,0.1119
65.5,PUSHBACK,-6.3074,22.8647,1.8924,-8.1898,14.3322,1.3566,-1.5039,0.1119
65.6,PUSHBACK,-6.2604,22.7219,1.8834,-8.2192,14.2066,1.3476,-1.5039,0.1119
65.7,PUSHBACK,-6.2146,22.5786,1.8745,-8.2497,14.0812,1.3387,-1.5039,0.1119
65.8,PUSHBACK,-6.1702,22.4349,1.8655,-8.2813,13.9562,1.3297,-1.5039,0.1119
65.9,PUSHBACK,-6.127,22.2909,1.8565,-8.3141,13.8314,1.3207,-1.5039,0.1119
66.0,PUSHBACK,-6.0851,22.1464,1.8476,-8.3479,13.7069,1.3118,-1.5039,0.1119
66.1,PUSHBACK,-6.0446,22.0016,1.8386,-8.3829,13.5827,1.3028,-1.5039,0.1119
66.2,PUSHBACK,-6.0053,21.8565,1.8297,-8.419,13.4588,1.2938,-1.5039,0.1119
66.3,PUSHBACK,-5.9673,21.711,1.8207,-8.4562,13.3353,1.2849,-1.5039,0.1119
66.4,PUSHBACK,-5.9306,21.5651,1.8117,-8.4945,13.2121,1.2759,-1.5039,0.1119
66.5,PUSHBACK,-5.8953,21.4189,1.8028,-8.5339,13.0892,1.267,-1.5039,0.1119
66.6,PUSHBACK,-5.8612,21.2725,1.7938,-8.5744,12.9667,1.258,-1.5039,0.1119
66.7,PUSHBACK,-5.8285,21.1257,1.7848,-8.616,12.8446,1.249,-1.5039,0.1119
66.8,PUSHBACK,-5.7971,20.9786,1.7759,-8.6587,12.7228,1.2401,-1.5039,0.1119
66.9,PUSHBACK,-5.767,20.8313,1.7669,-8.7024,12.6015,1.2311,-1.5039,0.1119
67.0,PUSHBACK,-5.7382,20.6837,1.758,-8.7473,12.4805,1.2221,-1.5039,0.1119
67.1,PUSHBACK,-5.7107,20.5358,1.749,-8.7933,12.3599,1.2132,-1.5039,0.1119
67.2,PUSHBACK,-5.6846,20.3877,1.74,-8.8403,12.2398,1.2042,-1.5039,0.1119
67.3,PUSHBACK,-5.6598,20.2394,1.7311,-8.8884,12.1201,1.1953,-1.5039,0.1119
67.4,PUSHBACK,-5.6364,20.0908,1.7221,-8.9376,12.0008,1.1863,-1.5039,0.1119
67.5,PUSHBACK,-5.6142,19.9421,1.7131,-8.9878,11.8819,1.1773,-1.5039,0.1119
67.6,PUSHBACK,-5.5934,19.7931,1.7042,-9.0391,11.7636,1.1684,-1.5039,0.1119
67.7,PUSHBACK,-5.574,19.644,1.6952,-9.0915,11.6456,1.1594,-1.5039,0.1119
67.8,PUSHBACK,-5.5558,19.4947,1.6863,-9.1449,11.5282,1.1504,-1.5039,0.1119
67.9,PUSHBACK,-5.539,19.3453,1.6773,-9.1993,11.4112,1.1415,-1.5039,0.1119
68.0,PUSHBACK,-5.5236,19.1957,1.6683,-9.2549,11.2948,1.1325,-1.5039,0.1119
68.1,PUSHBACK,-5.5095,19.046,1.6594,-9.3114,11.1788,1.1236,-1.5039,0.1119
68.2,PUSHBACK,-5.4967,18.8961,1.6504,-9.369,11.0634,1.1146,-1.5039,0.1119
68.3,PUSHBACK,-5.4853,18.7462,1.6414,-9.4276,10.9484,1.1056,-1.5039,0.1119
68.4,PUSHBACK,-5.4752,18.5961,1.6325,-9.4873,10.834,1.0967,-1.5039,0.1119
68.5,PUSHBACK,-5.4665,18.446,1.6235,-9.5479,10.7202,1.0877,-1.5039,0.1119
68.6,PUSHBACK,-5.4591,18.2958,1.6146,-9.6096,10.6069,1.0787,-1.5039,0.1119
68.7,PUSHBACK,-5.4531,18.1455,1.6056,-9.6723,10.4941,1.0698,-1.5039,0.1119
68.8,PUSHBACK,-5.4484,17.9952,1.5966,-9.736,10.3819,1.0608,-1.5039,0.1119
68.9,PUSHBACK,-5.445,17.8449,1.5877,-9.8008,10.2703,1.0519,-1.5039,0.1119
69.0,PUSHBACK,-5.443,17.6945,1.5787,-9.8665,10.1593,1.0429,-1.5039,0.1119
69.1,PUSHBACK,-5.4424,17.5441,1.5697,-9.9332,10.0488,1.0339,-1.5039,0.1119
69.2,PUSHBACK,-5.4431,17.3937,1.5608,-10.0009,9.939,1.025,-1.5039,0.1119
69.3,PUSHBACK,-5.4451,17.2434,1.5518,-10.0696,9.8298,1.016,-1.5039,0.1119
69.4,PUSHBACK,-5.4485,17.093,1.5429,-10.1392,9.7212,1.007,-1.5039,0.1119
69.5,PUSHBACK,-5.4532,16.9427,1.5339,-10.2098,9.6132,0.9981,-1.5039,0.1119
69.6,PUSHBACK,-5.4593,16.7924,1.5249,-10.2814,9.5059,0.9891,-1.5039,0.1119
69.7,PUSHBACK,-5.4668,16.6422,1.516,-10.354,9.3992,0.9802,-1.5039,0.1119
69.8,PUSHBACK,-5.4755,16.4921,1.507,-10.4275,9.2931,0.9712,-1.5039,0.1119
69.9,PUSHBACK,-5.4857,16.3421,1.498,-10.5019,9.1877,0.9622,-1.5039,0.1119
70.0,PUSHBACK,-5.4971,16.1921,1.4891,-10.5773,9.083,0.9533,-1.5039,0.1119
70.1,PUSHBACK,-5.5099,16.0423,1.4801,-10.6536,8.979,0.9443,-1.5039,0.1119
70.2,PUSHBACK,-5.5241,15.8926,1.4712,-10.7309,8.8757,0.9353,-1.5039,0.1119
70.3,PUSHBACK,-5.5396,15.743,1.4622,-10.809,8.773,0.9264,-1.5039,0.1119
70.4,PUSHBACK,-5.5564,15.5935,1.4532,-10.8881,8.6711,0.9174,-1.5039,0.1119
70.5,PUSHBACK,-5.5746,15.4442,1.4443,-10.9681,8.5699,0.9085,-1.5039,0.1119
70.6,PUSHBACK,-5.5941,15.2951,1.4353,-11.049,8.4694,0.8995,-1.5039,0.1119
70.7,PUSHBACK,-5.615,15.1462,1.4263,-11.1308,8.3696,0.8905,-1.5039,0.1119
70.8,PUSHBACK,-5.6371,14.9975,1.4174,-11.2135,8.2706,0.8816,-1.5039,0.1119
70.9,PUSHBACK,-5.6607,14.8489,1.4084,-11.2971,8.1723,0.8726,-1.5039,0.1119
71.0,PUSHBACK,-5.6855,14.7006,1.3995,-11.3816,8.0748,0.8636,-1.5039,0.1119
71.1,PUSHBACK,-5.7117,14.5525,1.3905,-11.4669,7.978,0.8547,-1.5039,0.1119
71.2,PUSHBACK,-5.7392,14.4047,1.3815,-11.5531,7.882,0.8457,-1.5039,0.1119
71.3,PUSHBACK,-5.768,14.2571,1.3726,-11.6401,7.7868,0.8368,-1.5039,0.1119
71.4,PUSHBACK,-5.7981,14.1097,1.3636,-11.728,7.6923,0.8278,-1.5039,0.1119
71.5,PUSHBACK,-5.8296,13.9627,1.3546,-11.8168,7.5987,0.8188,-1.5039,0.1119
71.6,PUSHBACK,-5.8624,13.8159,1.3457,-11.9064,7.5058,0.8099,-1.5039,0.1119
71.7,PUSHBACK,-5.8965,13.6694,1.3367,-11.9968,7.4138,0.8009,-1.5039,0.1119
71.8,PUSHBACK,-5.9319,13.5233,1.3278,-12.088,7.3225,0.7919,-1.5039,0.1119
71.9,PUSHBACK,-5.9686,13.3774,1.3188,-12.18,7.2321,0.783,-1.5039,0.1119
72.0,PUSHBACK,-6.0066,13.2319,1.3098,-12.2729,7.1425,0.774,-1.5039,0.1119
72.1,PUSHBACK,-6.0459,13.0868,1.3009,-12.3665,7.0538,0.7651,-1.5039,0.1119
72.2,PUSHBACK,-6.0866,12.942,1.2919,-12.461,6.9659,0.7561,-1.5039,0.1119
72.3,PUSHBACK,-6.1285,12.7976,1.2829,-12.5562,6.8788,0.7471,-1.5039,0.1119
72.4,PUSHBACK,-6.1717,12.6535,1.274,-12.6522,6.7926,0.7382,-1.5039,0.1119
72.5,PUSHBACK,-6.2158,12.5112,1.2649,-12.7489,6.7073,0.7292,-1.481,0.1188
72.6,PUSHBACK,-6.2604,12.3717,1.2552,-12.8456,6.6236,0.7203,-1.4518,0.1311
72.7,PUSHBACK,-6.3057,12.2349,1.2447,-12.9414,6.5423,0.7116,-1.4307,0.1472
72.8,PUSHBACK,-6.3519,12.1003,1.2329,-13.0367,6.4631,0.703,-1.4144,0.1658
72.9,PUSHBACK,-6.3993,11.9677,1.2198,-13.1318,6.3857,0.6946,-1.4016,0.1856
73.0,PUSHBACK,-6.4481,11.8367,1.2053,-13.227,6.3099,0.6862,-1.392,0.2057
73.1,PUSHBACK,-6.4986,11.7073,1.1893,-13.3226,6.2353,0.678,-1.3856,0.2251
73.2,PUSHBACK,-6.551,11.5791,1.1719,-13.4188,6.1619,0.67,-1.3826,0.243
73.3,PUSHBACK,-6.6057,11.452,1.1532,-13.5159,6.0893,0.662,-1.3832,0.259
73.4,PUSHBACK,-6.6628,11.3258,1.1333,-13.6143,6.0173,0.6542,-1.3879,0.2726
73.5,PUSHBACK,-6.7229,11.2002,1.1124,-13.7142,5.9456,0.6465,-1.3974,0.2835
73.6,PUSHBACK,-6.7861,11.0748,1.0904,-13.8158,5.874,0.6389,-1.4126,0.2915
73.7,PUSHBACK,-6.853,10.9492,1.0676,-13.9198,5.8021,0.6315,-1.4355,0.2967
73.8,PUSHBACK,-6.9242,10.8227,1.044,-14.0265,5.7296,0.6242,-1.4713,0.2989
73.9,PUSHBACK,-7.0006,10.6944,1.0196,-14.1366,5.656,0.617,-1.5035,0.2984
74.0,PUSHBACK,-7.0805,10.5671,0.9952,-14.2515,5.5805,0.6098,-1.5035,0.2951
74.1,PUSHBACK,-7.1636,10.4417,0.9712,-14.3684,5.5048,0.6028,-1.5035,0.2893
74.2,PUSHBACK,-7.2496,10.3184,0.9477,-14.4866,5.4293,0.5961,-1.5035,0.2814
74.3,BRAKING,-7.3385,10.1971,0.925,-14.606,5.3541,0.5897,-1.5035,0.2717
74.4,BRAKING,-7.43,10.0778,0.9047,-14.7265,5.279,0.5836,-1.5035,0.2174
74.5,BRAKING,-7.5237,9.9602,0.8885,-14.8478,5.2039,0.5777,-1.5035,0.1739
74.6,BRAKING,-7.6191,9.8441,0.8756,-14.9695,5.1286,0.5721,-1.5035,0.1391
74.7,BRAKING,-7.7159,9.729,0.8654,-15.0916,5.0533,0.5667,-1.5035,0.1113
74.8,BRAKING,-7.8138,9.6149,0.8572,-15.2139,4.9781,0.5614,-1.5035,0.089
74.9,BRAKING,-7.9125,9.5015,0.8506,-15.3366,4.9032,0.5562,-1.5035,0.0712
75.0,BRAKING,-8.0119,9.3887,0.8454,-15.4595,4.8286,0.5511,-1.5035,0.057
75.1,BRAKING,-8.1119,9.2764,0.8412,-15.5827,4.7544,0.546,-1.5035,0.0456
75.2,BRAKING,-8.2122,9.1644,0.8379,-15.7061,4.6807,0.5409,-1.5035,0.0365
75.3,BRAKING,-8.3129,9.0528,0.8352,-15.8298,4.6075,0.5358,-1.5035,0.0292
75.4,BRAKING,-8.4139,8.9414,0.8331,-15.9536,4.5349,0.5306,-1.5035,0.0233
75.5,BRAKING,-8.5151,8.8302,0.8313,-16.0777,4.4629,0.5254,-1.5035,0.0187
75.6,BRAKING,-8.6165,8.7192,0.83,-16.2019,4.3916,0.5202,-1.5035,0.0149
75.7,BRAKING,-8.7181,8.6083,0.8289,-16.3264,4.321,0.5149,-1.5035,0.0119
75.8,BRAKING,-8.8197,8.4975,0.828,-16.451,4.2511,0.5096,-1.5035,0.0096
75.9,BRAKING,-8.9214,8.3868,0.8273,-16.5757,4.1819,0.5042,-1.5035,0.0076
76.0,BRAKING,-9.0232,8.2761,0.8267,-16.7007,4.1135,0.4987,-1.5035,0.0061
76.1,BRAKING,-9.1251,8.1655,0.8263,-16.8258,4.0458,0.4931,-1.5035,0.0049
76.2,BRAKING,-9.227,8.055,0.8259,-16.951,3.979,0.4875,-1.5035,0.0039
76.3,BRAKING,-9.3289,7.9444,0.8256,-17.0764,3.913,0.4817,-1.5035,0.0031
76.4,BRAKING,-9.4308,7.8339,0.8254,-17.2018,3.8478,0.4759,-1.5035,0.0025
76.5,BRAKING,-9.5328,7.7235,0.8252,-17.3274,3.7835,0.47,-1.5035,0.002
76.6,BRAKING,-9.6348,7.613,0.8251,-17.4531,3.72,0.464,-1.5035,0.0016
76.7,BRAKING,-9.7369,7.5026,0.825,-17.579,3.6575,0.4579,-1.5035,0.0013
76.8,BRAKING,-9.8389,7.3921,0.8249,-17.7048,3.5958,0.4518,-1.5035,0.001
76.9,BRAKING,-9.9409,7.2817,0.8248,-17.8308,3.5351,0.4455,-1.5035,0.0008
