Time,X,Y,Yaw,Hitch_Angle
74.64,38.782829934672954,89.09681100797448,-3.028859179405915,3.2326801330544352
74.68,38.84244907320218,89.10356069841423,-3.028859179405915,3.2320585985550587
74.72,38.90206821173141,89.11031038885397,-3.028859179405915,3.231441293474182
74.76,38.96168735026064,89.11706007929372,-3.028859179405915,3.230828189267498
74.8,39.02130648878987,89.12380976973347,-3.028859179405915,3.2302192575785447
74.84,39.0809256273191,89.13055946017322,-3.028859179405915,3.229614470237568
74.88,39.140544765848325,89.13730915061296,-3.028859179405915,3.229013799260389
74.92,39.200163904377554,89.14405884105271,-3.028859179405915,3.228417216847274
74.96000000000001,39.25978304290678,89.15080853149246,-3.028859179405915,3.227824695381811
75.0,39.31940218143601,89.1575582219322,-3.028859179405915,3.2272362074297933
75.04,39.37902131996524,89.16430791237195,-3.028859179405915,3.2266517257381047
75.08,39.43864045849447,89.1710576028117,-3.028859179405915,3.2260712232336095
75.12,39.4982595970237,89.17780729325145,-3.028859179405915,3.2254946730220504
75.16,39.557878735552926,89.1845569836912,-3.028859179405915,3.2249220483869494
75.2,39.617497874082154,89.19130667413094,-3.028859179405915,3.224353322788514
75.24,39.67711701261138,89.19805636457069,-3.028859179405915,3.2237884698625483
75.28,39.73673615114061,89.20480605501044,-3.028859179405915,3.223227463419371
75.32000000000001,39.79635528966984,89.21155574545018,-3.028859179405915,3.222670277442734
75.36,39.85597442819907,89.21830543588993,-3.028859179405915,3.2221168860887524
75.4,39.9155935667283,89.22505512632968,-3.028859179405915,3.221567263684833
75.44,39.975212705257526,89.23180481676943,-3.028859179405915,3.221021384728613
75.48,40.034831843786755,89.23855450720917,-3.028859179405915,3.2204792238869007
75.52,40.09445098231598,89.24530419764892,-3.028859179405915,3.219940755994624
75.56,40.15407012084521,89.25205388808867,-3.028859179405915,3.2194059560537815
75.60000000000001,40.21368925937444,89.25880357852841,-3.028859179405915,3.2188747992323985
75.64,40.27330839790367,89.26555326896816,-3.028859179405915,3.2183472608634918
75.68,40.3329275364329,89.27230295940791,-3.028859179405915,3.217823316444035
75.72,40.39254667496213,89.27905264984766,-3.028859179405915,3.217302941633933
75.76,40.452165813491355,89.2858023402874,-3.028859179405915,3.2167861122549986
75.8,40.511784952020584,89.29255203072715,-3.028859179405915,3.2162728042899347
75.84,40.57140409054981,89.2993017211669,-3.028859179405915,3.2157629938813246
75.88,40.63102322907904,89.30605141160665,-3.028859179405915,3.215256657330623
75.92,40.69064236760827,89.3128011020464,-3.028859179405915,3.214753771097156
75.96000000000001,40.7502615061375,89.31955079248614,-3.028859179405915,3.214254311797123
76.0,40.80988064466673,89.32630048292589,-3.028859179405915,3.213758256202608
76.04,40.869499783195955,89.33305017336563,-3.028859179405915,3.2132655812405897
76.08,40.929118921725184,89.33979986380538,-3.028859179405915,3.2127762639919633
76.12,40.98873806025441,89.34654955424513,-3.028859179405915,3.2122902816905636
76.16,41.04835719878364,89.35329924468488,-3.028859179405915,3.211807611722195
76.2,41.10797633731287,89.36004893512462,-3.028859179405915,3.211328231623664
76.24,41.1675954758421,89.36679862556437,-3.028859179405915,3.2108521190818218
76.28,41.22721461437133,89.37354831600412,-3.028859179405915,3.210379251932605
76.32000000000001,41.286833752900556,89.38029800644387,-3.028859179405915,3.2099096081600886
76.36,41.346452891429784,89.38704769688361,-3.028859179405915,3.2094431658955394
76.4,41.40607202995901,89.39379738732336,-3.028859179405915,3.2089799034164757
76.44,41.46569116848824,89.40054707776311,-3.028859179405915,3.208519799145734
76.48,41.52531030701747,89.40729676820285,-3.028859179405915,3.2080628316505364
76.52,41.5849294455467,89.4140464586426,-3.028859179405915,3.2076089796415688
76.56,41.64454858407593,89.42079614908235,-3.028859179405915,3.2071582219720587
76.60000000000001,41.704167722605156,89.4275458395221,-3.028859179405915,3.2067105376368623
76.64,41.763786861134385,89.43429552996184,-3.028859179405915,3.206265905771554
76.68,41.82340599966361,89.44104522040159,-3.028859179405915,3.2058243056515217
76.72,41.88302513819284,89.44779491084134,-3.028859179405915,3.2053857166910675
76.76,41.94264427672207,89.45454460128109,-3.028859179405915,3.204950118442514
76.8,42.0022634152513,89.46129429172083,-3.028859179405915,3.2045174905953138
76.84,42.06188255378053,89.46804398216058,-3.028859179405915,3.204087812975164
76.88,42.12150169230976,89.47479367260033,-3.028859179405915,3.2036610655431295
76.92,42.181120830838985,89.48154336304007,-3.028859179405915,3.203237228394766
76.96000000000001,42.240739969368214,89.48829305347982,-3.028859179405915,3.202816281759251
77.0,42.30035910789744,89.49504274391957,-3.028859179405915,3.2023982059985197
77.04,42.35997824642667,89.50179243435932,-3.028859179405915,3.2019829816064043
77.08,42.4195973849559,89.50854212479906,-3.028859179405915,3.2015705892077806
77.12,42.47921652348513,89.51529181523881,-3.028859179405915,3.2011610095577168
77.16,42.53883566201436,89.52204150567856,-3.028859179405915,3.200754223540629
77.2,42.598454800543585,89.5287911961183,-3.028859179405915,3.2003502121694405
77.24,42.658073939072814,89.53554088655805,-3.028859179405915,3.1999489565847474
77.28,42.71769307760204,89.5422905769978,-3.028859179405915,3.199550438053987
77.32000000000001,42.77731221613127,89.54904026743755,-3.028859179405915,3.1991546379706137
77.36,42.8369313546605,89.5557899578773,-3.028859179405915,3.1987615378532763
77.4,42.89655049318973,89.56253964831704,-3.028859179405915,3.1983711193450035
77.44,42.95616963171896,89.56928933875679,-3.028859179405915,3.1979833642123916
77.48,43.015788770248186,89.57603902919654,-3.028859179405915,3.197598254344799
77.52,43.075407908777414,89.58278871963628,-3.028859179405915,3.197215771753544
77.56,43.13502704730664,89.58953841007603,-3.028859179405915,3.196835898571107
77.60000000000001,43.19464618583587,89.59628810051578,-3.028859179405915,3.196458617050339
77.64,43.2542653243651,89.60303779095553,-3.028859179405915,3.1960839095636744
77.68,43.31388446289433,89.60978748139527,-3.028859179405915,3.195711758602347
77.72,43.37350360142356,89.61653717183502,-3.028859179405915,3.1953421467756122
77.76,43.433122739952786,89.62328686227477,-3.028859179405915,3.1949750568099735
77.8,43.492741878482015,89.63003655271451,-3.028859179405915,3.1946104715484136
77.84,43.55236101701124,89.63678624315426,-3.028859179405915,3.194248373949629
77.88,43.61198015554047,89.64353593359401,-3.028859179405915,3.193888747087271
77.92,43.6715992940697,89.65028562403376,-3.028859179405915,3.193531574149191
77.96000000000001,43.73121843259893,89.6570353144735,-3.028859179405915,3.1931768384366883
78.0,43.79083757112816,89.66378500491325,-3.028859179405915,3.1928245233637647
78.04,43.85045670965739,89.670534695353,-3.028859179405915,3.192474612456383
78.08,43.910075848186615,89.67728438579275,-3.028859179405915,3.19212708935173
78.12,43.969694986715844,89.68403407623249,-3.028859179405915,3.191781937797483
78.16,44.02931412524507,89.69078376667224,-3.028859179405915,3.191439141651081
78.2,44.0889332637743,89.69753345711199,-3.028859179405915,3.191098684879003
78.24,44.14855240230353,89.70428314755173,-3.028859179405915,3.190760551556047
78.28,44.20817154083276,89.71103283799148,-3.028859179405915,3.1904247258646152
78.32000000000001,44.26779067936199,89.71778252843123,-3.028859179405915,3.190091192094003
78.36,44.327409817891215,89.72453221887098,-3.028859179405915,3.1897599346396945
78.4,44.387028956420444,89.73128190931072,-3.028859179405915,3.1894309380026584
78.44,44.44664809494967,89.73803159975047,-3.028859179405915,3.1891041867886507
78.48,44.5062672334789,89.74478129019022,-3.028859179405915,3.188779665707523
78.52,44.56588637200813,89.75153098062997,-3.028859179405915,3.188457359572532
78.56,44.62550551053736,89.75828067106971,-3.028859179405915,3.188137253299654
78.60000000000001,44.68512464906659,89.76503036150946,-3.028859179405915,3.187819331906907
78.64,44.744743787595816,89.77178005194921,-3.028859179405915,3.1875035805136713
78.68,44.804362926125044,89.77852974238895,-3.028859179405915,3.1871899843400198
78.72,44.86398206465427,89.7852794328287,-3.028859179405915,3.1868785287060484
78.76,44.9236012031835,89.79202912326845,-3.028859179405915,3.1865691990312133
78.8,44.98322034171273,89.7987788137082,-3.028859179405915,3.1862619808336703
78.84,45.04283948024196,89.80552850414794,-3.028859179405915,3.1859568597296195
78.88,45.10245861877119,89.81227819458769,-3.028859179405915,3.185653821432655
78.92,45.162077757300416,89.81902788502744,-3.028859179405915,3.185352851753116
78.96000000000001,45.221696895829645,89.82577757546719,-3.028859179405915,3.1850539365974444
79.0,45.28131603435887,89.83252726590693,-3.028859179405915,3.1847570619675447
79.04,45.3409351728881,89.83927695634668,-3.028859179405915,3.1844622139601495
79.08,45.40055431141733,89.84602664678643,-3.028859179405915,3.184169378766188
79.12,45.46017344994656,89.85277633722617,-3.028859179405915,3.183878542670159
79.16,45.51979258847579,89.85952602766592,-3.028859179405915,3.183589692049506
79.2,45.57941172700502,89.86627571810567,-3.028859179405915,3.1833028133740005
79.24,45.639030865534245,89.87302540854542,-3.028859179405915,3.183017893205123
79.28,45.698650004063474,89.87977509898516,-3.028859179405915,3.1827349181954556
79.32000000000001,45.7582691425927,89.88652478942491,-3.028859179405915,3.18245387508807
79.36,45.81788828112193,89.89327447986466,-3.028859179405915,3.1821747507159275
79.4,45.87750741965116,89.9000241703044,-3.028859179405915,3.1818975320012752
79.44,45.93712655818039,89.90677386074415,-3.028859179405915,3.1816222059550525
79.48,45.99674569670962,89.9135235511839,-3.028859179405915,3.181348759676298
79.52,46.056364835238846,89.92027324162365,-3.028859179405915,3.181077180351561
79.56,46.115983973768074,89.9270229320634,-3.028859179405915,3.180807455254315
79.60000000000001,46.1756031122973,89.93377262250314,-3.028859179405915,3.180539571744378
79.64,46.23522225082653,89.94052231294289,-3.028859179405915,3.1802735172673358
79.68,46.29484138935576,89.94727200338264,-3.028859179405915,3.180009279353966
79.72,46.35446052788499,89.95402169382238,-3.028859179405915,3.179746845619669
79.76,46.41407966641422,89.96077138426213,-3.028859179405915,3.1794862037639033
79.8,46.473698804943446,89.96752107470188,-3.028859179405915,3.179227341569619
79.84,46.533317943472674,89.97427076514163,-3.028859179405915,3.178970246902701
79.88,46.5929370820019,89.98102045558137,-3.028859179405915,3.1787149077114134
79.92,46.65255622053113,89.98777014602112,-3.028859179405915,3.178461312025847
79.96000000000001,46.71217535906036,89.99451983646087,-3.028859179405915,3.17820944795737
80.0,46.77179449758959,90.00126952690061,-3.028859179405915,3.177959303698085
80.04,46.83141363611882,90.00801921734036,-3.028859179405915,3.1777108675202848
80.08,46.891032774648046,90.01476890778011,-3.028859179405915,3.177464127775917
80.12,46.950651913177275,90.02151859821986,-3.028859179405915,3.1772190728960483
80.16,47.0102710517065,90.0282682886596,-3.028859179405915,3.1769756913903335
80.2,47.06989019023573,90.03501797909935,-3.028859179405915,3.176733971846488
80.24,47.12950932876496,90.0417676695391,-3.028859179405915,3.176493902929764
80.28,47.18912846729419,90.04851735997885,-3.028859179405915,3.176255473382429
80.32000000000001,47.24874760582342,90.05526705041859,-3.028859179405915,3.176018672023249
80.36,47.30836674435265,90.06201674085834,-3.028859179405915,3.1757834877469744
80.4,47.367985882881875,90.06876643129809,-3.028859179405915,3.175549909523828
80.44,47.427605021411104,90.07551612173783,-3.028859179405915,3.1753179263989995
80.48,47.48722415994033,90.08226581217758,-3.028859179405915,3.1750875274921406
80.52,47.54684329846956,90.08901550261733,-3.028859179405915,3.1748587019968637
80.56,47.60646243699879,90.09576519305708,-3.028859179405915,3.174631439180245
80.60000000000001,47.66608157552802,90.10251488349682,-3.028859179405915,3.1744057283823297
80.64,47.72570071405725,90.10926457393657,-3.028859179405915,3.1741815590156413
80.68,47.785319852586476,90.11601426437632,-3.028859179405915,3.173958920564693
80.72,47.844938991115704,90.12276395481607,-3.028859179405915,3.1737378025855048
80.76,47.90455812964493,90.12951364525581,-3.028859179405915,3.1735181947051188
80.8,47.96417726817416,90.13626333569556,-3.028859179405915,3.173300086621124
